2011-07-13T07:00:00Z,0.555591534137
2011-07-13T08:00:00Z,0.656115012713
2011-07-13T09:00:00Z,0.78798286152
2011-07-13T10:00:00Z,0.692587249625
2011-07-13T11:00:00Z,0.935283109196
2011-07-13T12:00:00Z,1.07905121568
2011-07-13T13:00:00Z,1.26547389169
2011-07-13T14:00:00Z,0.758122743682
2011-07-13T15:00:00Z,0.861263139606
2011-07-13T16:00:00Z,0.818969842122
2011-07-13T17:00:00Z,0.781863718801
2011-07-13T18:00:00Z,0.754097953198
2011-07-13T19:00:00Z,0.734934125478
2011-07-13T20:00:00Z,0.690540979909
2011-07-13T21:00:00Z,0.729830698994
2011-07-13T22:00:00Z,0.75001446262
2011-07-13T23:00:00Z,0.788613597882
2011-07-14T00:00:00Z,0.599371499577
2011-07-14T01:00:00Z,0.618132010667
2011-07-14T02:00:00Z,0.492632136346
2011-07-14T03:00:00Z,0.433984949291
2011-07-14T04:00:00Z,0.401924624437
2011-07-14T05:00:00Z,0.391060382405
2011-07-14T06:00:00Z,0.394108266834
2011-07-14T07:00:00Z,0.414870889838
2011-07-14T08:00:00Z,0.459231967846
2011-07-14T09:00:00Z,0.554594329429
2011-07-14T10:00:00Z,0.586447433981
2011-07-14T11:00:00Z,0.774360121165
2011-07-14T12:00:00Z,1.09174200349
2011-07-14T13:00:00Z,1.02217110037
2011-07-14T14:00:00Z,0.927402784199
2011-07-14T15:00:00Z,0.758385916177
2011-07-14T16:00:00Z,0.628370275811
2011-07-14T17:00:00Z,0.620875293673
2011-07-14T18:00:00Z,0.599521386669
2011-07-14T19:00:00Z,0.571684647103
2011-07-14T20:00:00Z,0.553937947494
2011-07-14T21:00:00Z,0.583300039952
2011-07-14T22:00:00Z,0.54794987059
2011-07-14T23:00:00Z,0.584078029022
2011-07-15T00:00:00Z,0.470730436595
2011-07-15T01:00:00Z,0.613684756703
2011-07-15T02:00:00Z,0.500075260381
2011-07-15T03:00:00Z,0.465845307932
2011-07-15T04:00:00Z,0.41024236317
2011-07-15T05:00:00Z,0.387587791441
2011-07-15T06:00:00Z,0.424290111819
2011-07-15T07:00:00Z,0.419710942605
2011-07-15T08:00:00Z,0.490660629494
2011-07-15T09:00:00Z,0.579498460973
2011-07-15T10:00:00Z,0.629326672567
2011-07-15T11:00:00Z,0.678068562505
2011-07-15T12:00:00Z,0.92753386871
2011-07-15T13:00:00Z,0.999694137996
2011-07-15T14:00:00Z,0.666268214936
2011-07-15T15:00:00Z,0.697556091181
2011-07-15T16:00:00Z,0.641203792909
2011-07-15T17:00:00Z,0.63342731861
2011-07-15T18:00:00Z,0.582036667388
2011-07-15T19:00:00Z,0.563113818597
2011-07-15T20:00:00Z,0.526980162514
2011-07-15T21:00:00Z,0.52827791804
2011-07-15T22:00:00Z,0.475220574063
2011-07-15T23:00:00Z,0.447709441696
2011-07-16T00:00:00Z,0.573151033543
2011-07-16T01:00:00Z,0.660520510001
2011-07-16T02:00:00Z,0.653658941313
2011-07-16T03:00:00Z,0.54005469609
2011-07-16T04:00:00Z,0.515772970517
2011-07-16T05:00:00Z,0.429273997931
2011-07-16T06:00:00Z,0.407590018152
2011-07-16T07:00:00Z,0.421466054048
2011-07-16T08:00:00Z,0.530038045387
2011-07-16T09:00:00Z,0.57930338213
2011-07-16T10:00:00Z,0.770295651048
2011-07-16T11:00:00Z,0.808551183638
2011-07-16T12:00:00Z,0.841766168283
2011-07-16T13:00:00Z,1.14397851684
2011-07-16T14:00:00Z,0.693110948221
2011-07-16T15:00:00Z,0.765183723366
2011-07-16T16:00:00Z,0.679417321464
2011-07-16T17:00:00Z,0.599942000367
2011-07-16T18:00:00Z,0.577088263652
2011-07-16T19:00:00Z,0.61229276245
2011-07-16T22:00:00Z,0.554915456933
2011-07-16T23:00:00Z,0.558064606445
2011-07-17T00:00:00Z,0.551861184907
2011-07-17T01:00:00Z,0.61407608019
2011-07-17T02:00:00Z,0.614105010588
2011-07-17T03:00:00Z,0.547997259079
2011-07-17T04:00:00Z,0.52247125088
2011-07-17T05:00:00Z,0.44803768545
2011-07-17T06:00:00Z,0.422634977534
2011-07-17T07:00:00Z,0.449383287256
2011-07-17T08:00:00Z,0.48685191239
2011-07-17T09:00:00Z,0.55355034739
2011-07-17T10:00:00Z,0.751857084264
2011-07-17T11:00:00Z,0.752667091441
2011-07-17T12:00:00Z,0.929141547083
